StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q308,Q309,Q5,Q6,Q7,Q8,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,1_Q312,2_Q312,3_Q312,4_Q312,5_Q312,6_Q312,7_Q312,8_Q312,9_Q312,10_Q312,11_Q312,12_Q312,13_Q312,14_Q312,15_Q312,1_Q135,2_Q135,3_Q135,4_Q135,5_Q135,6_Q135,7_Q135,8_Q135,9_Q135,10_Q135,11_Q135,12_Q135,13_Q135,14_Q135,15_Q135,16_Q135,17_Q135,18_Q135,19_Q135,Q25,Q341,Q342,Q343,Q319,Q344,Q320,Q345,Q321,Q346,Q322,Q347,Q323,Q348,Q351,Q352,QID21,QID22,QID23,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_12,Q28_13,Q28_14,Q28_15,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_7,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q32,Q33,Q34,Q35,Q36,ID
2026/4/7 17:21,2026/4/7 17:56,0,211.8.138.5,100,2093,1,2026/4/7 17:56,R_9AL1PWG3S7mppD3,,,,,34.6967,135.5154,anonymous,JA,1,1,,1,55,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,8,7,5,5,5,5,6,7,7,6,7,7,6,6,7,4,4,4,4,4,5,4,4,4,4,7,5,4,5,4,4,8,5,5,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,1,1,4,2,4,4,2,4,4,2,4,4,3,5,4,3,5,4,6,6,2,3,2,1,,,,,,,,,,2,1,,1,全く同じ問題�見たことがなぁ�、同趣旨の問題�見たことがある�合に、経験ありなし�どちらで答えるべきか迷った�,19340502
2026/4/7 16:06,2026/4/7 16:41,0,125.201.231.182,100,2096,1,2026/4/7 16:41,R_9YcXSP1mUILBbtn,,,,,33.5762,130.4171,anonymous,JA,1,1,,1,64,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,3,4,3,5,4,5,3,4,6,6,6,3,5,4,8,5,5,5,4,5,1,5,7,1,7,4,4,5,7,5,5,5,1,1,150,2,72,2,11,2,125,2,29,2,30,2,6,2,15,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,5,3,2,6,3,2,4,4,2,4,4,3,5,5,5,6,2,4,3,1,,,,,,,,,,2,1,,1,,80774915
2026/4/7 16:07,2026/4/7 16:42,0,202.122.254.24,100,2101,1,2026/4/7 16:42,R_43W7Rv7tX3Xn2ik,,,,,34.5926,133.7595,anonymous,JA,1,1,,1,40,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,3,5,5,5,3,5,3,5,5,5,5,3,5,5,5,5,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,150,2,72,2,11,2,120,2,30,2,40,2,4,2,20,2,1,2,1,2,2,2,1,2,2,2,1,2,4,3,4,3,3,3,3,3,4,3,3,4,3,3,3,4,6,5,4,4,4,2,,,,,,,,,,1,1,,1,,57439403
2026/4/7 16:08,2026/4/7 16:43,0,219.100.37.233,100,2104,1,2026/4/7 16:43,R_9GtSuaKYoiLaTKN,,,,,35.69,139.69,anonymous,JA,1,1,,2,52,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,5,5,6,6,6,4,5,6,6,6,6,5,6,4,6,5,5,5,5,8,5,7,5,7,7,7,5,4,5,5,5,4,5,5,150,2,14,2,11,2,120,2,29,2,30,2,3,2,40,2,2,1,2,2,2,1,1,2,1,2,1,2,3,3,4,3,3,4,3,3,4,3,4,5,4,3,3,5,5,4,3,3,4,3,,,,,,,,,,2,1,,1,,81469817
2026/4/7 16:21,2026/4/7 16:57,0,49.106.110.125,100,2111,1,2026/4/7 16:57,R_4QuRg2Ne48CpxON,,,,,33.5993,130.4152,anonymous,JA,1,1,,2,38,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,5,5,3,5,5,4,5,3,5,5,4,5,4,5,4,4,4,4,7,4,7,5,4,1,5,4,7,1,5,1,4,5,4,4,150,2,72,2,11,2,125,2,29,2,40,2,4,2,20,2,1,1,2,2,2,2,1,2,1,2,1,2,3,3,4,4,3,4,3,3,4,4,4,4,4,3,4,5,4,4,5,5,5,4,,,,,,,,,,2,1,,1,,64577173
2026/4/7 16:14,2026/4/7 16:49,0,60.120.2.143,100,2112,1,2026/4/7 16:49,R_4PWzlKmcRNc6ZNf,,,,,35.69,139.69,anonymous,JA,1,1,,2,47,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,3,6,3,5,6,3,4,4,7,6,3,5,4,6,6,8,5,5,8,5,7,7,8,7,5,5,5,4,5,5,5,8,5,5,150,2,14,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,2,2,2,2,1,2,1,2,1,1,3,3,5,4,3,6,3,2,6,5,3,4,5,3,4,5,6,6,2,3,3,2,,,,,,,,,,2,1,,1,特にござぁ�せん,93443514
2026/4/7 16:09,2026/4/7 16:45,0,138.199.39.102,99,2113,0,,FS_9DcDy6avdRaFFuq,,,,,,,anonymous,JA,1,1,,1,69,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,6,2,5,4,5,7,6,7,4,4,6,6,4,5,5,5,7,4,5,5,5,7,7,5,7,5,5,7,4,5,7,5,4,150,1,72,2,11,2,125,2,29,2,30,1,4,2,15,2,1,2,1,1,2,2,2,2,1,2,2,2,3,2,5,3,2,5,5,2,4,5,3,5,4,2,4,4,5,5,3,5,3,2,,,,,,,,,,2,1,,1,,54441443
2026/4/7 16:09,2026/4/7 16:44,0,133.32.183.250,100,2117,1,2026/4/7 16:44,R_4jJwCDHNrEVVMEp,,,,,34.6967,135.5154,anonymous,JA,1,1,,2,32,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,5,6,5,6,5,4,5,4,5,5,4,5,4,4,5,4,5,5,5,5,4,7,5,7,7,8,4,4,4,5,4,5,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,3,4,4,3,4,4,5,3,4,5,4,5,4,3,4,4,5,5,4,5,4,4,,,,,,,,,,2,1,,1,,32842711
2026/4/7 16:06,2026/4/7 16:41,0,220.153.182.43,100,2123,1,2026/4/7 16:41,R_9DnC2w1qfOnzCDb,,,,,34.7011,135.7138,anonymous,JA,1,1,,1,39,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,1,4,4,2,2,1,3,5,1,1,1,1,1,1,8,1,1,1,1,7,1,4,1,7,1,1,1,150,2,72,2,11,2,124,2,29,2,30,2,4,2,15,2,2,1,1,2,2,2,1,2,1,2,1,1,4,2,6,5,2,6,3,2,6,6,3,6,4,1,5,4,6,6,1,2,4,2,,,,,,,,,,1,1,,1,,34946265
2026/4/7 16:07,2026/4/7 16:42,0,218.131.102.175,100,2137,1,2026/4/7 16:42,R_4n8xWEyc5cNSips,,,,,34.6922,135.1816,anonymous,JA,1,1,,1,41,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,4,4,2,4,2,4,3,5,4,2,4,3,2,4,7,7,1,5,5,7,4,1,1,7,7,5,1,1,5,5,7,7,7,150,1,72,1,11,2,125,2,30,2,30,2,6,2,15,2,1,2,2,2,2,2,2,2,1,1,1,1,2,3,5,3,3,5,3,2,4,2,2,5,3,3,2,5,6,6,2,3,3,2,,,,,,,,,,1,1,,1,,26143191
2026/4/7 16:07,2026/4/7 16:43,0,119.172.44.83,100,2147,1,2026/4/7 16:43,R_9ALNNqWTvViWfQB,,,,,33.5639,130.3464,anonymous,JA,1,1,,1,63,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,4,3,3,4,3,3,6,5,4,3,3,5,3,5,5,5,4,5,5,5,7,4,7,4,4,5,4,7,5,5,4,1,1,150,2,72,2,11,1,125,2,29,2,30,2,6,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,4,3,4,3,3,5,4,3,3,3,3,4,3,3,3,4,5,5,3,4,4,3,,,,,,,,,,1,1,,1,,43969983
2026/4/7 17:21,2026/4/7 17:57,0,114.145.75.104,100,2149,1,2026/4/7 17:57,R_9CFnS9N7FCCWTO9,,,,,34.4031,132.4601,anonymous,JA,1,1,,1,40,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,4,5,6,5,4,4,5,6,7,5,5,5,4,6,5,5,5,4,4,5,5,5,4,4,7,7,5,4,5,5,4,7,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,1,2,1,2,1,2,1,2,1,1,3,3,4,3,3,5,2,4,4,3,4,4,3,3,4,5,5,6,2,2,2,2,,,,,,,,,,2,1,,1,,96604172
2026/4/7 16:07,2026/4/7 16:43,0,219.110.21.162,100,2157,1,2026/4/7 16:43,R_4XoqDSpiwgKn7qb,,,,,35.5803,139.5517,anonymous,JA,1,1,,1,37,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,5,5,4,6,3,6,5,8,6,5,6,5,5,6,8,5,5,4,5,4,7,4,4,7,4,4,4,4,4,4,7,4,4,150,1,72,1,11,1,125,1,29,1,40,1,4,1,15,2,2,2,1,2,2,2,1,2,1,2,2,2,3,2,3,2,2,2,3,1,4,3,2,4,3,3,3,4,6,5,2,2,3,3,,,,,,,,,,1,1,,1,,34174795
2026/4/7 17:07,2026/4/7 17:43,0,111.189.173.31,100,2162,1,2026/4/7 17:43,R_4v3f1yFragwfXl7,,,,,35.69,139.69,anonymous,JA,1,1,,2,39,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,6,5,3,6,5,5,5,4,7,8,7,3,4,6,7,5,4,4,4,4,7,5,7,1,7,4,5,4,7,4,5,4,5,5,150,2,72,2,11,2,125,2,29,2,30,2,4,2,20,2,2,1,1,2,2,1,2,2,1,2,1,2,4,2,4,4,2,4,4,2,4,4,3,4,4,2,3,4,3,3,2,5,4,2,,,,1,1,,,,,2,1,,1,,18776471
2026/4/7 16:08,2026/4/7 16:44,0,36.12.193.203,100,2166,1,2026/4/7 16:44,R_9rD6FiDtvBqVnZO,,,,,35.8978,139.7878,anonymous,JA,1,1,,2,50,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,5,2,2,2,2,5,5,6,3,2,2,3,2,4,5,4,4,5,5,4,4,5,4,4,4,5,5,5,5,4,4,5,5,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,1,2,2,1,1,2,1,2,1,1,3,2,4,3,2,4,4,3,4,4,3,3,3,2,3,5,5,4,3,5,4,3,,,,,,,,,,2,1,,1,特になぁ�す�,37331628
2026/4/7 16:06,2026/4/7 16:42,0,153.197.209.9,100,2180,1,2026/4/7 16:42,R_9khRwyC2mIk1w3V,,,,,36.203,138.4845,anonymous,JA,1,1,,1,56,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,5,2,4,3,2,6,2,3,3,2,3,2,3,6,7,5,4,4,5,7,4,7,4,1,4,8,5,5,5,5,5,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,2,1,2,1,1,2,2,2,1,2,3,2,4,3,2,5,4,3,4,4,2,4,4,2,3,5,5,6,2,2,2,1,,,,,,,,,,2,1,,1,,11178044
2026/4/7 16:07,2026/4/7 16:43,0,124.120.213.156,100,2188,1,2026/4/7 16:43,R_9eQmJp8NS5UEbCe,,,,,13.6,100.7164,anonymous,JA,1,1,,1,56,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,3,2,1,1,1,3,1,2,1,1,1,2,5,5,7,4,5,1,7,7,1,1,7,5,1,4,1,7,5,1,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,2,1,2,2,2,1,2,4,1,6,3,1,6,3,2,4,4,4,6,4,2,4,4,6,7,1,2,1,1,,,,,,,,,,2,1,,1,,94626584
2026/4/7 16:08,2026/4/7 16:45,0,153.191.201.0,100,2200,1,2026/4/7 16:45,R_42YiDlQmfEn0Wel,,,,,34.0807,134.5678,anonymous,JA,1,1,,1,69,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,5,2,1,2,6,2,3,1,2,3,4,7,1,1,1,7,1,8,7,7,1,1,7,1,5,5,7,4,1,1,150,1,72,2,11,1,125,2,29,2,30,1,4,2,15,2,2,2,1,2,2,2,1,2,1,2,1,1,3,2,5,4,2,5,3,2,5,3,2,5,5,2,3,2,5,6,3,5,3,1,,,,,,,,,,2,1,,1,計算�回答が知りた�,42352289
2026/4/7 16:06,2026/4/7 16:43,0,133.32.178.186,100,2203,1,2026/4/7 16:43,R_9ifYIk0fahIPCgh,,,,,34.6967,135.5154,anonymous,JA,1,1,,2,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,5,5,6,5,6,4,5,5,4,6,5,4,6,4,4,4,7,5,7,4,4,7,4,5,5,5,5,5,4,5,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,12,2,1,1,1,1,2,2,2,2,1,2,2,2,3,3,4,3,4,4,3,3,3,4,4,4,3,3,3,4,4,4,3,4,4,4,,,,,,,,,,2,1,,1,,50569986
2026/4/7 16:14,2026/4/7 16:51,0,219.104.98.104,100,2205,1,2026/4/7 16:51,R_4m9g8pMzpx2kWzf,,,,,33.0379,130.4432,anonymous,JA,1,1,,1,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,7,7,1,1,1,1,8,1,1,1,1,8,1,7,5,7,1,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,2,2,1,1,2,1,3,2,1,3,2,1,3,3,2,5,3,2,3,5,3,5,1,1,3,1,,,,,,,,,,1,1,,1,,97620355
2026/4/7 16:11,2026/4/7 16:47,0,219.104.167.221,100,2207,1,2026/4/7 16:47,R_9kMJ9EVQhqyqBM6,,,,,34.6967,135.5154,anonymous,JA,1,1,,2,43,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,4,4,1,5,3,4,4,1,5,3,2,3,1,4,4,4,1,1,7,7,1,8,1,1,1,1,5,7,4,5,4,4,1,1,300,2,14,2,11,2,125,2,30,2,30,2,12,2,20,2,1,2,2,2,2,2,1,2,1,2,1,1,4,3,4,4,3,5,4,3,4,5,3,5,4,2,4,5,5,6,3,4,4,3,,,,,,,,,,2,1,,1,とても�味深あ�ンケートでした,79462218
2026/4/7 16:07,2026/4/7 16:44,0,202.216.89.25,100,2211,1,2026/4/7 16:44,R_9jOwQn5m2S7trMZ,,,,,34.7718,134.8256,anonymous,JA,1,1,,1,44,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,5,1,2,2,1,1,1,2,5,5,4,4,4,4,4,4,1,1,1,1,4,4,1,4,1,1,1,300,2,72,2,11,2,125,2,28,2,30,2,4,2,20,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,5,2,3,6,2,2,3,3,2,5,3,1,4,5,6,5,1,1,2,1,,,,,,,,,,2,1,,1,,26655627
2026/4/7 16:07,2026/4/7 16:44,0,125.13.158.31,100,2217,1,2026/4/7 16:44,R_9DoNFEmnCVE9SKA,,,,,33.6086,130.3927,anonymous,JA,1,1,,2,34,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,7,6,5,7,6,7,5,5,7,8,7,6,5,7,7,5,5,4,4,5,4,7,5,1,4,7,7,4,5,1,4,5,1,1,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,1,2,2,1,1,2,1,5,2,5,4,2,5,1,1,4,3,3,4,5,3,4,3,4,4,1,5,4,3,,,,,,,,,,2,1,,1,,54383875
2026/4/7 16:07,2026/4/7 16:44,0,180.198.77.204,100,2226,1,2026/4/7 16:44,R_4eXvA9unotdgClf,,,,,35.2493,136.9596,anonymous,JA,1,1,,2,34,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,5,4,2,5,5,5,3,3,6,6,5,6,6,4,6,5,5,4,5,5,1,4,5,1,8,4,5,5,4,5,5,4,1,1,300,2,72,2,6,2,125,2,29,2,40,2,4,2,15,2,2,2,1,2,2,2,1,2,1,2,2,2,3,3,5,4,4,5,5,3,5,5,4,5,4,4,5,6,6,7,3,5,5,2,,,,,,,,,,2,1,,1,,91521034
2026/4/7 16:08,2026/4/7 16:45,0,114.177.132.134,100,2235,1,2026/4/7 16:45,R_9UoVDBkNqGPtSb7,,,,,37.7454,140.4666,anonymous,JA,1,1,,2,46,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,1,1,2,1,2,2,2,2,2,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,5,5,3,4,3,3,,,,,,,,,,2,1,,1,,24414778
2026/4/7 16:09,2026/4/7 16:47,0,119.173.41.30,100,2244,1,2026/4/7 16:47,R_90dgagxAjsdSx1u,,,,,35.7725,139.6935,anonymous,JA,1,1,,2,41,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,3,1,2,1,1,3,7,7,1,1,7,1,8,1,1,1,7,7,1,4,4,1,1,1,1,150,1,72,2,11,1,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,1,1,4,1,3,2,1,5,2,1,5,2,1,4,3,2,3,5,6,6,1,2,1,1,,,,,,,,,,1,1,,1,科学皁�老�方にはあまり縁がなかった�で難しかったです�,12442086
2026/4/7 17:08,2026/4/7 17:45,0,124.241.80.99,100,2264,1,2026/4/7 17:45,R_40e8cREYTHAC9ZT,,,,,35.8894,136.1705,anonymous,JA,1,1,,2,42,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,5,5,5,3,3,5,5,6,5,3,5,5,3,5,5,5,4,4,5,4,4,4,4,4,5,5,5,4,5,5,4,4,7,150,2,72,2,11,2,125,2,29,2,30,2,5,2,15,2,2,2,1,2,2,2,1,2,1,2,2,2,3,2,4,3,2,4,3,1,4,4,3,3,3,2,3,5,7,4,2,2,3,1,,,,,,,,,,2,1,,1,数学の問題が難しかったで�,62747303
2026/4/7 16:08,2026/4/7 16:46,0,60.94.194.148,100,2289,1,2026/4/7 16:46,R_9CU8ACmiBtWWrFY,,,,,35.69,139.69,anonymous,JA,1,1,,1,50,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,6,7,5,7,5,6,7,5,7,6,6,7,5,6,6,4,4,7,4,4,4,5,4,7,4,7,4,4,5,7,4,4,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,2,2,2,2,1,1,1,4,3,5,4,3,5,4,4,4,3,3,3,4,3,4,4,5,5,3,3,3,3,,,,,,,,,,2,1,,1,,92614843
2026/4/7 16:06,2026/4/7 16:45,0,106.154.148.61,100,2296,1,2026/4/7 16:45,R_9PB88uJAcnREAfL,,,,,34.6967,135.5154,anonymous,JA,1,1,,1,46,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,8,5,3,6,1,5,7,9,3,1,5,9,9,8,8,5,4,8,1,7,4,1,5,7,5,5,5,5,4,7,1,1,500,2,14,2,3,2,120,2,30,2,30,2,6,2,20,2,1,1,2,2,2,2,2,2,1,1,1,2,3,1,2,4,1,6,1,3,4,3,1,5,5,1,6,4,7,6,1,1,1,1,,,,,,,,,,2,1,,1,,20617844
2026/4/7 16:06,2026/4/7 16:44,0,60.71.246.74,100,2298,1,2026/4/7 16:44,R_9ypH41mo1pgatGx,,,,,35.69,139.69,anonymous,JA,1,1,,1,43,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,6,6,4,1,2,1,2,5,5,5,7,5,1,7,7,1,1,4,4,7,1,4,1,5,7,7,150,2,72,2,11,2,130,2,29,2,30,2,3,2,15,2,1,2,1,2,2,2,1,2,2,2,2,1,5,4,6,4,5,5,2,4,5,5,4,5,5,4,4,2,6,4,2,5,4,2,,,,,,,,,,2,1,,1,,96394948
2026/4/7 16:08,2026/4/7 16:47,0,126.109.170.115,100,2369,1,2026/4/7 16:47,R_4cAqZYb8tcNE8IV,,,,,34.3998,132.4503,anonymous,JA,1,1,,1,47,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,8,7,1,2,1,1,2,4,4,4,7,5,1,4,7,7,4,1,7,4,4,1,7,4,4,4,150,2,14,2,11,2,125,2,29,2,30,2,4,2,15,2,1,2,1,2,2,2,1,2,1,2,2,2,4,2,6,4,2,5,4,2,5,5,3,5,4,2,3,6,6,6,2,4,3,2,,,,,,,,,,1,1,,1,,23673645
2026/4/7 16:17,2026/4/7 16:57,0,61.21.80.11,100,2399,1,2026/4/7 16:57,R_4IUTP9DQtNYmipb,,,,,35.3903,139.3756,anonymous,JA,1,1,,1,39,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,1,4,2,2,3,2,2,2,2,3,4,2,1,2,3,7,7,7,4,4,7,4,7,1,7,7,7,4,5,4,5,5,4,4,3150,2,72,2,11,2,118,2,29,2,30,2,4,2,20,2,1,1,1,2,2,2,1,2,1,2,1,2,4,2,6,4,2,6,3,3,5,5,4,5,4,3,5,6,6,7,1,2,6,1,,,,,,,,,,1,1,,1,,87448297
2026/4/7 16:07,2026/4/7 16:48,0,210.157.193.110,100,2419,1,2026/4/7 16:48,R_9e8GwHLtaA9v6fY,,,,,35.69,139.69,anonymous,JA,1,1,,2,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,3,3,3,5,5,5,5,4,5,5,3,5,5,5,5,5,4,4,4,4,4,4,4,8,4,4,8,5,4,4,4,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,1,2,2,1,1,2,2,1,1,1,1,4,2,5,4,2,5,4,2,4,5,4,4,4,3,4,4,5,5,2,5,3,1,,,,,,,,,,2,1,,1,,66772325
2026/4/7 16:07,2026/4/7 16:48,0,153.139.195.137,100,2446,1,2026/4/7 16:48,R_9rxlZZMa1wGXdak,,,,,31.5703,130.5315,anonymous,JA,1,1,,1,52,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,3,5,1,5,5,4,6,1,6,2,3,6,1,2,3,1,1,1,1,1,1,8,1,1,7,1,7,1,4,1,7,7,1,1,150,1,72,2,11,1,125,2,15,2,30,2,12,2,15,2,1,2,1,2,2,2,1,2,2,1,2,1,3,4,4,2,3,5,4,2,4,3,3,4,5,2,3,6,7,5,2,2,3,3,,,,,,,,,,2,1,,1,,43230547
2026/4/7 16:06,2026/4/7 16:47,0,121.84.87.143,100,2460,1,2026/4/7 16:47,R_91tjXmAOMfXwwrQ,,,,,34.8287,134.6831,anonymous,JA,1,1,,1,45,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,3,1,2,3,1,2,1,5,2,4,3,1,2,4,5,7,7,5,7,1,5,7,4,4,4,8,4,5,5,5,1,7,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,20,2,2,1,1,2,2,2,1,2,1,2,1,1,2,3,6,4,3,6,3,3,6,5,2,5,4,1,4,5,5,4,1,2,5,2,,,,,,,,,,1,1,,1,,87359667
2026/4/7 16:06,2026/4/7 16:47,0,153.238.76.129,100,2472,1,2026/4/7 16:47,R_9fNSlmNNhEEpDqX,,,,,45.399,141.6917,anonymous,JA,1,1,,1,63,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,3,5,3,3,3,3,5,6,3,2,3,4,2,5,5,5,4,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,2,2,1,2,1,2,1,2,1,2,1,2,4,2,5,4,2,5,4,2,4,4,4,5,4,2,4,5,5,5,2,3,2,2,,,,,,,,,,2,1,,1,,20500439
2026/4/7 16:06,2026/4/7 16:47,0,182.249.21.134,100,2486,1,2026/4/7 16:47,R_45NEjH7sXvYQJod,,,,,34.6892,135.4899,anonymous,JA,1,1,,2,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,5,3,3,3,5,5,3,3,2,3,3,4,7,7,1,4,1,5,4,1,1,7,4,4,4,5,1,4,1,1,300,2,72,2,11,2,125,2,30,2,40,2,6,2,20,2,1,2,1,2,2,2,1,2,2,1,1,1,3,2,4,3,2,4,3,2,4,3,3,3,3,2,3,4,5,5,2,4,4,3,,,,,,,,,,2,1,,1,,11342626
2026/4/7 16:09,2026/4/7 16:50,0,153.239.147.0,100,2495,1,2026/4/7 16:50,R_4JVmZ4GvVbPMfkb,,,,,34.6967,135.5154,anonymous,JA,1,1,,2,57,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,6,2,1,1,1,2,3,5,5,5,5,5,4,7,8,4,5,8,5,5,5,8,5,8,4,7,150,2,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,2,1,2,1,2,1,1,4,1,6,2,1,6,3,3,5,5,2,6,3,2,4,3,5,5,2,2,3,1,,,,,,,,,,2,1,,1,,48987520
2026/4/7 16:11,2026/4/7 16:53,0,122.100.28.225,100,2500,1,2026/4/7 16:53,R_91ddJc8uUqslsu6,,,,,35.69,139.69,anonymous,JA,1,1,,1,33,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,6,5,5,5,5,6,5,5,5,6,6,5,6,6,5,5,4,5,5,4,5,4,4,4,4,5,7,4,4,4,4,4,4,4,300,2,14,2,6,2,150,2,30,2,40,2,6,2,20,2,2,1,2,2,1,1,2,2,2,1,1,1,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,4,5,5,4,4,4,3,,,,,,,,,,2,1,,1,,36445006
2026/4/7 16:08,2026/4/7 16:50,0,133.149.88.233,100,2502,1,2026/4/7 16:50,R_9Gxpn312DZGcqnf,,,,,35.4256,136.7614,anonymous,JA,1,1,,1,44,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,1,2,1,5,7,1,1,7,1,8,1,1,7,1,7,1,7,1,7,1,1,1,150,2,72,2,11,1,120,2,29,1,30,1,4,2,15,2,2,2,1,2,2,1,1,2,1,2,1,1,3,2,3,2,2,4,2,3,3,3,3,3,2,2,2,5,6,6,2,2,2,1,,,,,,,,,,2,1,,1,,68114819
2026/4/7 16:08,2026/4/7 16:49,0,49.98.234.22,100,2509,1,2026/4/7 16:49,R_9myTIOZ8vbo8qY1,,,,,34.693,135.5005,anonymous,JA,1,1,,1,52,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,4,3,3,3,3,3,3,5,5,2,3,5,3,5,4,4,4,4,5,7,7,4,7,7,4,7,4,4,7,4,7,4,4,150,1,72,2,11,2,125,2,29,2,30,2,4,2,15,2,1,1,2,2,2,1,2,2,1,2,1,1,4,3,4,4,3,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,5,,,,,,,,,,2,1,,1,,92993853
